State,District,district_id,dmi_equal_weights,dmi_expert_weights,dmi_category_weights,rank_equal,rank_expert,rank_category,quintile_equal,quintile_expert,quintile_category
WEST BENGAL,Dakshin Dinajpur,WEST_BENGAL_Dakshin_Dinajpur,-0.3210178717254069,-0.5202559461301309,-0.14816156722777812,408,450,436,Low Deprivation,Low Deprivation,Low Deprivation
WEST BENGAL,Darjiling,WEST_BENGAL_Darjiling,1.1521042762736375,1.057945742459347,0.2544545931139132,144,160,191,High Deprivation,High Deprivation,High Deprivation
WEST BENGAL,Haora,WEST_BENGAL_Haora,1.5733599790441377,1.458214210564278,0.35141764374294004,102,117,130,Most Deprived,Most Deprived,High Deprivation
WEST BENGAL,Hugli,WEST_BENGAL_Hugli,1.1582155502197453,1.0264889914632351,0.29039480734174394,143,167,165,High Deprivation,High Deprivation,High Deprivation
WEST BENGAL,Jalpaiguri,WEST_BENGAL_Jalpaiguri,-0.006872560770820893,-0.1289195821197374,-0.054697711888648186,353,379,382,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
WEST BENGAL,Koch Bihar,WEST_BENGAL_Koch_Bihar,-0.46568665090402894,-0.6887929324274061,-0.16690680175753345,437,478,443,Low Deprivation,Low Deprivation,Low Deprivation
WEST BENGAL,Kolkata,WEST_BENGAL_Kolkata,5.170775774556508,5.377420164089203,1.0951703930008356,11,11,9,Most Deprived,Most Deprived,Most Deprived
WEST BENGAL,Maldah,WEST_BENGAL_Maldah,-0.7833461747181978,-0.7451664128353525,-0.22933985812932284,502,487,480,Low Deprivation,Low Deprivation,Low Deprivation
WEST BENGAL,Murshidabad,WEST_BENGAL_Murshidabad,-0.6838854412868793,-0.7720373353412021,-0.22208565402796,479,493,472,Low Deprivation,Low Deprivation,Low Deprivation
WEST BENGAL,Nadia,WEST_BENGAL_Nadia,0.22842430850902112,0.10730941303930042,0.07328340830664233,304,331,307,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
WEST BENGAL,North Twenty Four Parganas,WEST_BENGAL_North_Twenty_Four_Parganas,2.0814842244126006,2.005090535284748,0.48561328519212027,68,71,79,Most Deprived,Most Deprived,Most Deprived
WEST BENGAL,Paschim Medinipur,WEST_BENGAL_Paschim_Medinipur,-0.10180653642978005,-0.3211140784630761,-0.04935407702063486,370,410,381,Moderate Deprivation,Low Deprivation,Moderate Deprivation
WEST BENGAL,Purba Medinipur,WEST_BENGAL_Purba_Medinipur,0.18383543728728222,-0.14158371726993288,0.07691223069045022,313,383,302,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
WEST BENGAL,Puruliya,WEST_BENGAL_Puruliya,-0.9774324200884476,-1.0280099123052409,-0.3577167355751336,546,550,564,Least Deprived,Least Deprived,Least Deprived
WEST BENGAL,South Twenty Four Parganas,WEST_BENGAL_South_Twenty_Four_Parganas,0.18034756354526263,0.03883586783566876,0.03861632809290141,314,348,325,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
WEST BENGAL,Uttar Dinajpur,WEST_BENGAL_Uttar_Dinajpur,-1.1622681206341725,-1.1237704368552233,-0.3548805888342958,587,569,562,Least Deprived,Least Deprived,Least Deprived
